Job_ID,Date,Company Name,Job_Title,Location,Description,Link
62,12/24/2021,TIBCO ,"PHP Developer, Drupal/Wordpress ","Non Sung, Nakhon Ratchasima, Thailand Remote","Posted by  Michelle Gallagher  Lead Technical Recruiter at TIBCO  Send InMail Overview  At TIBCO Software, Inc., we are looking for a developer who will create innovative, optimized solutions to deliver effective content to a broad audience. Our team creates beautiful, functional web experiences through collaboration, continuous testing and an iterative development process.  The successful candidate has a passion for quality web experiences, stays up to date on industry trends, offers creative solutions to everyday problems, and is familiar with PHP development and agile methodologies in relation to Drupal and/or Wordpress websites. They will have the skills to toe the line between delivering stellar experiences and delivering on schedule; and should expect to be involved in all stages of a project from project planning, to developing, maintaining, supporting, on occasion migrating and constantly improving our websites.  This is a fully remote position so the ideal candidate should be self motivated, have an ability to work independently and the confidence to seek input and take direction from other remote team members.  What You'll Do  Design, build, and maintain Drupal-based websites - including custom module and theme development as well as Wordpress-based websites Integrate web properties with one another as well as with 3rd party sales, marketing, shopping cart, and authentication tools via available APIs. Create and maintain development and process documentation Contribute to all stages of a project, from planning to deployment as both a developer and a web expert. Stay up to date with new technologies and use that knowledge to help guide the projects they contribute to as well as overall team direction  Who You Are  Bachelors Degree plus 3+ years of web development experience with a strong background in Drupal and Wordpress, including building custom modules/plugins, integrating with APIs and assessing performance impact of work 3+ years of PHP, HTML/CSS (SASS a bonus), Javascript/JQuery/AJAX, MySQL and SQL Experience with version control, such as git or svn Experience with Drupal 8 or 9 and Wordpress Excellent teamwork and collaboration skills as well as the ability to work independently Ability to accurately assess project complexity and provide estimates and timeframes for completion Excellent interpersonal skills with the ability to communicate clearly both written and verbally. Ability to prioritize and balance multiple projects as necessary  Nice to Have Skills  Experience with website personalization strategy and tools Experience with JIRA, Acquia Cloud and Composer Familiarity with automated and unit testing tools Experience using continuous integration tools Experience optimizing the technical performance of Drupal and Wordpress sites Familiarity with agile software development methodologies, caching techniques and automated testing tools  #Entry ",https://linkedin.com/jobs/view/2817195717/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=Y7cIlcUiO%2FprIBKS%2FQe6aA%3D%3D&trackingId=CJDqdYnZePk3%2FdcEVhW5Tg%3D%3D&trk=flagship3_search_srp_jobs
63,12/24/2021,Accenture Southeast Asia ,ATC Thailand - Front End Developer ,"Bangkok, Bangkok City, Thailand","About Accenture  Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations servicesâ€”all powered by the worlds largest network of Advanced Technology and Intelligent Operations centres. Our 506,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.  Job Description   Working as part of a team to design and implement enterprise level dynamic web applications such as media portals, content management systems, e-commerce sites or banking portals.   Translation of User Stories into source code on various technical platforms and within waterfall or agile delivery environments.   Integration of established 3rd party services such as video content management solutions, Cloud infrastructure service web analytics or commercial transaction service providers.   Job Qualifications   Bachelor's degree or higher degree in Computer Engineering, Computer Sciences, Information Technology, or any related fields.   Fresh graduates are welcome to apply.   Junior Level: 1 year of experience in JavaScript programming language   Senior Level: Minimum 4 years of experience in JJavaScript programming language   Hands-on knowledge of frontend development technologies i.e. ReactJS, AngularJS, JavaScript, HTML, CSS, SASS, AJAX and JSON.   Experience with one or more JavaScript libraries and/or frameworks such as ReactJS, Node.js, Ember, AngularJS, Backbone etc.   Appreciation of cross-browser/cross-platform compatibility issues   Adherence to web standards and best practices - Software development methodologies, e.g. agile   Experience with source/version control software such as SVN & Git The following skills and experience would be preferred but are not essential   You will also have opportunities to hone your functional skills and expertise in an area of specialization. We offer a variety of formal and informal training programs at every level to help you acquire and build specialized skills faster. Learning takes place both on the job and through formal training conducted online, in the classroom, or in collaboration with teammates. The sheer variety of work we do, and the experience it offers, provide an unbeatable platform from which to build a career.  Accenture is an equal opportunities employer and welcomes applications from all sections of society and does not discriminate on grounds of race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, gender identity, or any other basis as protected by applicable law. ",https://linkedin.com/jobs/view/2681372927/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=Y7cIlcUiO%2FprIBKS%2FQe6aA%3D%3D&trackingId=2pjWq%2Fn3HS8%2FlvQv9ZLg4A%3D%3D&trk=flagship3_search_srp_jobs
64,12/24/2021,Primal ,Web Developer ,"Bangkok City, Thailand Hybrid","If You've Been Looking For THAT Opportunity To Align Yourself With a Growing Company And Play An Integral Role In Their Growth...Then This Will Be The ONLY Job Description You'll Need to Readâ€¦     **Candidates are also subject to a test of their abilities**     We're a passionate team of high-performing online marketing and growth experts. We insist on hiring the finest talent to join our tribe.     We're looking for a hungry, fast-moving individual to join our team. We seek top performers with a relentless focus on detail and work independently and in a team and, above all, have the hunger and drive to learn within the team and themselves.     We aren't an average agency. Everything we do aims to help our clients maximize the number of leads, sales, and bookings they generate online.     We have our finger on the pulse, constantly innovating in SEO, paid traffic, social, content, and conversions.     This is a great opportunity to work with a highly skilled digital marketing team while building a solid career in the most exciting industry globally.     People who thrive at Primal:     Startup minded, not having a to-do list doesnt scare you Adaptable, you move fast with change Growth mindset, you are quick to fail and quick to learn Grit, you are resilient to constant challenges     We're after a switched on Developer pro who can:     Set up tracking codes on clients' sites, such as GTM, Facebook pixel, etc. Debug, troubleshoot and fix broken website components Implement site speed improvements Upload optimised content to client websites Set up conversion tracking tags using analytics tools Build new custom website layouts, content, modules and functionality Design and implement A/B tests Monitor project and A/B test results, analyse key metrics and report on the performance Work closely with the internal team (i.e., Tech, AM, and project manager) on client website builds Convert designs into responsive websites and mobile-friendly Theme development for CMS's - mainly WordPress but sometimes others Hand-on theme and plugin development with HTML, CSS, PHP, and JS Comfortable using APIs, getting your hands dirty in databases, and using command line through SSH Experience with GitHub, AWS, SSH, Google Tag Manager, JS debugging. Develop SEO knowledge and support with SEO related tasks including, audits, client analysis, technical improvements Implement SEO technical work across clients as well as website tracking and conversion data Good command over HTML5, CSS, PHP, Javascript, WordPress and Web Analytics Implement E-Commerce / Enhanced E-Commerce tracking     Job Requirements:     Education: Computer Programmers/Developers or any related field 3+ years of experience in any related field Proficiency in HTML, CSS, JavaScript, PHP (ASP, Node.JS, other backend language experience would be a plus) Experience working with different CMSs, such as WordPress (Magento, Drupal etc. would be a plus) Familiarity with utilising version control systems: Github, Gitlab etc. Basic Technical SEO knowledge including on-page SEO optimisation and ranking strategies Familiarity with setting up Google Analytics, Google Search Console and Google Tag Manager (Facebook Pixel, Adobe Analytics etc.) Good Photoshop grasps to use the PSD file to convert into HTML. High critical thinking and problem-solving skills Ability to build rapport and collaborate with others within the company and externally Exceptional verbal and written communication skills in both English and local language Initiative and growth mindset Extremely organized and detail-oriented Self-disciplined and motivated as well as a team player Ability to meet deadlines and ability to handle large volumes of projects quickly across various industries Excellent communication and presentation skills Ability to collect, track, and analyse large amounts of data Adaptability, strong logical thinking and problem-solving skills ",https://linkedin.com/jobs/view/2771074801/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=Y7cIlcUiO%2FprIBKS%2FQe6aA%3D%3D&trackingId=0ym%2FqnChCjWxZauvfVI07Q%3D%3D&trk=flagship3_search_srp_jobs
65,12/24/2021,Top ,Full-Stack Developer ,"Nonthaburi, Nonthaburi, Thailand Remote","About The Job  Toptal developers work with speed and efficiency to deliver the highest quality of work. We are looking for someone who is passionate about their clients business, and ready to work on exciting projects with Fortune 500 companies and Silicon Valley startups, with great rates and zero hassles. If you are looking for a place to advance your career, enhance your skill set, and build connections around the globe, Toptal is right for you.  About Toptal  Toptal is an exclusive network of top freelancers from around the world. Fortune 500 companies and Silicon Valley startups hire Toptal for their most important projects. Toptal is one of the fastest-growing fully remote networks and empowers freelance software developers, designers, finance experts, product managers, and project managers worldwide to grow and excel in their freelance careers.  Toptal clients vary in sizes and industries, from enterprise organizations and big tech companies to Silicon Valley startups and renowned universities. Once you enter the network, our matchers will contact you with project opportunities that fit your expertise and preferences. We have experts in over 120 countries who get to work remotely on projects that meet their career ambitions.  About The Role  Were always looking for exceptional Full-stack developers to help us reach the next level! Youll have the opportunity to participate in a variety of projects with various back-end and front-end stacks - many of our clients focus heavily on React and Ruby on Rails, but experience with other technologies is valuable as well. As a Full-stack developer, youll be able to balance tasks and projects that are more back-end focused, and also help the front-end engineers with the overall app integration and architecture.  Requirements  English language proficiency 3+ years of professional experience in software development Solid experience with React.js, Ruby on Rails, Go or/and Node.js is a strong advantage Project management skills A keen attention to detail Experience with system architecture or leading a software team is a strong advantage Full-time availability is a strong advantage  If youre interested in pursuing an engaging career working on full-time freelance jobs for exclusive clients, take the next step by clicking apply and filling out the short form to get started.  #RemoteJobFullStack ",https://linkedin.com/jobs/view/2850269952/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=Y7cIlcUiO%2FprIBKS%2FQe6aA%3D%3D&trackingId=dxPfEuKmvCjtTZ9BNd2GtQ%3D%3D&trk=flagship3_search_srp_jobs
66,12/24/2021,Top ,Full-Stack Developer ,"Bangkok, Bangkok City, Thailand Remote","About The Job  Toptal developers work with speed and efficiency to deliver the highest quality of work. We are looking for someone who is passionate about their clients business, and ready to work on exciting projects with Fortune 500 companies and Silicon Valley startups, with great rates and zero hassles. If you are looking for a place to advance your career, enhance your skill set, and build connections around the globe, Toptal is right for you.  About Toptal  Toptal is an exclusive network of top freelancers from around the world. Fortune 500 companies and Silicon Valley startups hire Toptal for their most important projects. Toptal is one of the fastest-growing fully remote networks and empowers freelance software developers, designers, finance experts, product managers, and project managers worldwide to grow and excel in their freelance careers.  Toptal clients vary in sizes and industries, from enterprise organizations and big tech companies to Silicon Valley startups and renowned universities. Once you enter the network, our matchers will contact you with project opportunities that fit your expertise and preferences. We have experts in over 120 countries who get to work remotely on projects that meet their career ambitions.  About The Role  Were always looking for exceptional Full-stack developers to help us reach the next level! Youll have the opportunity to participate in a variety of projects with various back-end and front-end stacks - many of our clients focus heavily on React and Ruby on Rails, but experience with other technologies is valuable as well. As a Full-stack developer, youll be able to balance tasks and projects that are more back-end focused, and also help the front-end engineers with the overall app integration and architecture.  Requirements  English language proficiency 3+ years of professional experience in software development Solid experience with React.js, Ruby on Rails, Go or/and Node.js is a strong advantage Project management skills A keen attention to detail Experience with system architecture or leading a software team is a strong advantage Full-time availability is a strong advantage  If youre interested in pursuing an engaging career working on full-time freelance jobs for exclusive clients, take the next step by clicking apply and filling out the short form to get started.  #RemoteJobFullStack ",https://linkedin.com/jobs/view/2850271587/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=Y7cIlcUiO%2FprIBKS%2FQe6aA%3D%3D&trackingId=SDQ4uEer4u2CD1cZqQPQbg%3D%3D&trk=flagship3_search_srp_jobs
67,12/24/2021,Top ,Full-Stack Developer ,"Ko Phangan, Surat Thani, Thailand Remote","About The Job  Toptal developers work with speed and efficiency to deliver the highest quality of work. We are looking for someone who is passionate about their clients business, and ready to work on exciting projects with Fortune 500 companies and Silicon Valley startups, with great rates and zero hassles. If you are looking for a place to advance your career, enhance your skill set, and build connections around the globe, Toptal is right for you.  About Toptal  Toptal is an exclusive network of top freelancers from around the world. Fortune 500 companies and Silicon Valley startups hire Toptal for their most important projects. Toptal is one of the fastest-growing fully remote networks and empowers freelance software developers, designers, finance experts, product managers, and project managers worldwide to grow and excel in their freelance careers.  Toptal clients vary in sizes and industries, from enterprise organizations and big tech companies to Silicon Valley startups and renowned universities. Once you enter the network, our matchers will contact you with project opportunities that fit your expertise and preferences. We have experts in over 120 countries who get to work remotely on projects that meet their career ambitions.  About The Role  Were always looking for exceptional Full-stack developers to help us reach the next level! Youll have the opportunity to participate in a variety of projects with various back-end and front-end stacks - many of our clients focus heavily on React and Ruby on Rails, but experience with other technologies is valuable as well. As a Full-stack developer, youll be able to balance tasks and projects that are more back-end focused, and also help the front-end engineers with the overall app integration and architecture.  Requirements  English language proficiency 3+ years of professional experience in software development Solid experience with React.js, Ruby on Rails, Go or/and Node.js is a strong advantage Project management skills A keen attention to detail Experience with system architecture or leading a software team is a strong advantage Full-time availability is a strong advantage  If youre interested in pursuing an engaging career working on full-time freelance jobs for exclusive clients, take the next step by clicking apply and filling out the short form to get started.  #RemoteJobFullStack ",https://linkedin.com/jobs/view/2850264994/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=Y7cIlcUiO%2FprIBKS%2FQe6aA%3D%3D&trackingId=DetIfLm7iXSQDpoGVjAwcw%3D%3D&trk=flagship3_search_srp_jobs
68,12/24/2021,Top ,Full-Stack Developer ,"Ban Chang, Rayong, Thailand Remote","About The Job  Toptal developers work with speed and efficiency to deliver the highest quality of work. We are looking for someone who is passionate about their clients business, and ready to work on exciting projects with Fortune 500 companies and Silicon Valley startups, with great rates and zero hassles. If you are looking for a place to advance your career, enhance your skill set, and build connections around the globe, Toptal is right for you.  About Toptal  Toptal is an exclusive network of top freelancers from around the world. Fortune 500 companies and Silicon Valley startups hire Toptal for their most important projects. Toptal is one of the fastest-growing fully remote networks and empowers freelance software developers, designers, finance experts, product managers, and project managers worldwide to grow and excel in their freelance careers.  Toptal clients vary in sizes and industries, from enterprise organizations and big tech companies to Silicon Valley startups and renowned universities. Once you enter the network, our matchers will contact you with project opportunities that fit your expertise and preferences. We have experts in over 120 countries who get to work remotely on projects that meet their career ambitions.  About The Role  Were always looking for exceptional Full-stack developers to help us reach the next level! Youll have the opportunity to participate in a variety of projects with various back-end and front-end stacks - many of our clients focus heavily on React and Ruby on Rails, but experience with other technologies is valuable as well. As a Full-stack developer, youll be able to balance tasks and projects that are more back-end focused, and also help the front-end engineers with the overall app integration and architecture.  Requirements  English language proficiency 3+ years of professional experience in software development Solid experience with React.js, Ruby on Rails, Go or/and Node.js is a strong advantage Project management skills A keen attention to detail Experience with system architecture or leading a software team is a strong advantage Full-time availability is a strong advantage  If youre interested in pursuing an engaging career working on full-time freelance jobs for exclusive clients, take the next step by clicking apply and filling out the short form to get started.  #RemoteJobFullStack ",https://linkedin.com/jobs/view/2850266745/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=Y7cIlcUiO%2FprIBKS%2FQe6aA%3D%3D&trackingId=719OfSpyk5c13idiq%2FXeNg%3D%3D&trk=flagship3_search_srp_jobs
69,12/24/2021,Top ,Full-Stack Developer ,"Chiang Mai, Chiang Mai, Thailand Remote","About The Job  Toptal developers work with speed and efficiency to deliver the highest quality of work. We are looking for someone who is passionate about their clients business, and ready to work on exciting projects with Fortune 500 companies and Silicon Valley startups, with great rates and zero hassles. If you are looking for a place to advance your career, enhance your skill set, and build connections around the globe, Toptal is right for you.  About Toptal  Toptal is an exclusive network of top freelancers from around the world. Fortune 500 companies and Silicon Valley startups hire Toptal for their most important projects. Toptal is one of the fastest-growing fully remote networks and empowers freelance software developers, designers, finance experts, product managers, and project managers worldwide to grow and excel in their freelance careers.  Toptal clients vary in sizes and industries, from enterprise organizations and big tech companies to Silicon Valley startups and renowned universities. Once you enter the network, our matchers will contact you with project opportunities that fit your expertise and preferences. We have experts in over 120 countries who get to work remotely on projects that meet their career ambitions.  About The Role  Were always looking for exceptional Full-stack developers to help us reach the next level! Youll have the opportunity to participate in a variety of projects with various back-end and front-end stacks - many of our clients focus heavily on React and Ruby on Rails, but experience with other technologies is valuable as well. As a Full-stack developer, youll be able to balance tasks and projects that are more back-end focused, and also help the front-end engineers with the overall app integration and architecture.  Requirements  English language proficiency 3+ years of professional experience in software development Solid experience with React.js, Ruby on Rails, Go or/and Node.js is a strong advantage Project management skills A keen attention to detail Experience with system architecture or leading a software team is a strong advantage Full-time availability is a strong advantage  If youre interested in pursuing an engaging career working on full-time freelance jobs for exclusive clients, take the next step by clicking apply and filling out the short form to get started.  #RemoteJobFullStack ",https://linkedin.com/jobs/view/2850253508/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=Y7cIlcUiO%2FprIBKS%2FQe6aA%3D%3D&trackingId=O0V8hRFeXzrDpoDW5ta6ew%3D%3D&trk=flagship3_search_srp_jobs
70,12/27/2021,JackfruIT Recruitment ,Frontend Developer ,Hanoi Capital Region On-site,"Posted by  Loan Nguyá-IT Recruiter at JackfruIT Recruitment  Send InMail [HN] Frontend Engineer (up to 3000$ v/s sigin bonus) - Frontend Engineer (VueJS/ ReactJS/Angular): + From 2 years of experience. + Salary up to 3000$ + sigin bonus, 14 months of salary along with other attractive compensations. + Working in one of the most dynamic, beautiful working place in VietNam. ",https://linkedin.com/jobs/view/2852523166/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=5OClqlTD6WJLli9nUucP4g%3D%3D&trackingId=ymXX2zCp90MEqPox%2FGzrrg%3D%3D&trk=flagship3_search_srp_jobs
71,12/27/2021,HITACHI VANTARA ,Fullstack Software Engineer (1014272) ,Da Nang Metropolitan Area,"The Company  Hitachi Vantara, a wholly-owned subsidiary of Hitachi, Ltd., guides our customers from whats now to whats next by solving their digital challenges. Working alongside each customer, we apply our unmatched industrial and digital capabilities to their data and applications to benefit both business and society. More than 80% of the Fortune 100 trust Hitachi Vantara to help them develop new revenue streams, unlock competitive advantages, lower costs, enhance customer experiences, and deliver social and environmental value.  Requirements  B.S., M.S. or equivalent degree in Information Technology, Computer Science, Computer Engineering or relevant major. Have at least 2+ years with ReactJS or Angular/Java Spring Boot. Good at Programming, OOP. Knowledge/experience with Design patterns is a plus. Knowledge/experience with Docker, Kubernetes, Cloud is a plus Good at team spirit and communication. Good in English is a plus. Autonomous at task delivery and proactive for teamwork.  Location: 09 Dao Duy Anh Street, Dong Da District, Hanoi, Vietnam  We are an equal opportunity employer. All applicants will be considered for employment without attention to age, race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status. ",https://linkedin.com/jobs/view/2856312360/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=5OClqlTD6WJLli9nUucP4g%3D%3D&trackingId=0HS0AYqgvam85s9ptK2L1A%3D%3D&trk=flagship3_search_srp_jobs
72,12/26/2021,Tessereum ,Frontend Developer ,"Ho Chi Minh City, Vietnam On-site","We are Tessereum, a startup that is building cloud-based organizing solutions for a variety of industries.  We believe that a user-friendly, visually beautiful, and powerful all-in-one platform that allows teams to optimise resources and productivity will succeed in the market. To do this, we're searching for people that are enthusiastic and passionate about contributing to the platform and helping to grow our startup.  We'd love for you to join our team if you're strong at problem-solving and have a creative approach to problem-solving. Like, we would really love to!  We have two small teams at the moment. Ho Chi Minh City is home to the creative team, whereas Kuala Lumpur is home to the core development team.  HERES WHAT YOU WILL BE DOING:  Your major responsibility will be to develop the user side of our web applications. You will work together with UI/UX designers to enhance the applications ease of use and intuitiveness, and elevate the user experience.  Collaborate with designers to develop a user interface matching users needs and expectations. Develop modular, reusable and effective components with scalable JavaScript codes. Create and implement front-end components with Vue.js framework. Analyse and optimize the performance of our applications. Deploy, test and update client-side codes so that they work seamlessly on all web browsers. Report to team leader on progress, performance and achievements.  HERES THE SKILLS WE'D LIKE YOU TO HAVE:  2+ years of experience in responsive web design. Highly proficient in current JavaScript, Typescript, HTML, CSS, JQuery and JSON. Professional experience in Vue.js framework and environment including Vue CLI, Vuex and Vue Router. Knowledgeable in automated JavaScript testing with testing frameworks like Jest or Mocha. Experience with RESTful Services and APIs. Proficient in using Git as a version control system. Familiarity with PHP and server-side framework is a plus.  HERES THE PERSONAL QUALITIES WED LIKE YOU TO HAVE:  You have superb problem-solving skills and love troubleshooting technical stuff. You have great analytical, organizational and decision-making skills. You are innovative and proactive in your approach and execution of a project. You are eager to be a team player, and have strong and clear communication skills. You can work on finer details while able to see the bigger picture. You have the drive to deliver solutions on a tight schedule. You are naturally positive and outgoing. You are resilient and resourceful in your crisis mode. You have a curious and creative mind. ",https://linkedin.com/jobs/view/2852510525/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=5OClqlTD6WJLli9nUucP4g%3D%3D&trackingId=WKFKfyLdJUAXXbQu2X1%2Fzg%3D%3D&trk=flagship3_search_srp_jobs
73,12/26/2021,EPAM Anywhere ,Middle Front-End Software Engineer ,"Dong Hoi, Quang Binh, Vietnam Remote","We are currently looking for a remote Middle Front-End Software Engineer with Core.js and Node.JS skills, exposure to Angular, and experience in developing responsive design websites to join our team.  The customer is a global provider of professional information, software solutions, and services for clinicians, accountants, lawyers, and tax, finance, audit, risk, compliance, and regulatory sectors.  The projects goal is to provide consultancy services on top of the customers next generation online publishing platform.  Responsibilities  Develop new user-facing features Build reusable code and libraries for future use Ensure the technical feasibility of UI/UX designs Optimize application for maximum speed and scalability Communicate with the customer   Requirements  Skills in Core.js Experience with Angular Node.JS skills Experience in developing responsive design websites Good knowledge and experience with HTML5/XHTML and CSS Understanding of the Software Development Lifecycle (e.g. requirements, design, development, testing) Exposure to Agile or iterative SDLCs Customer communication experience English level - B1 or higher   Nice to have  Experience creating E2E tests   We offer  Medical insurance with 100% of insurance cost covered for you and your legal dependents Paid time off Stable income 100% remote work forever Free licensed software Possibility to work on your own device (BYOD) Stable workload Relocation opportunities Flexible engagement models Free trainings for technical and soft skills Language courses Access to internal communities and competency centers Access to internal and external e-Libraries Certification opportunities Skill advisory service   This is a remote position and we welcome applications from anywhere in Viet Nam  We accept CVs only in English.  Please note that even though you are applying for this position, you may be offered other projects to join within EPAM Anywhere.  Once you apply, you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening, be able to monitor your application statuses, and enjoy a faster job application process.  EPAM Anywhere â€” an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients, building a successful IT career, and earning competitive rewards. EPAM Anywhere provides additional perks, including a flexible schedule, professional development opportunities, and access to a community of experts. The program offers open positions in 15+ countriesâ€”with plans to expand in the future. As of today, the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.  EPAM Anywhere is a part of EPAM Systems, Inc. Since 1993, EPAM Systems, Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development, digital platform engineering, and top digital and product design agency. EPAMs global teams serve customers in more than 35 countries across North America, Europe, Asia, and Australia. ",https://linkedin.com/jobs/view/2852601462/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=5OClqlTD6WJLli9nUucP4g%3D%3D&trackingId=to6ifjWVesjBvduQYZVstQ%3D%3D&trk=flagship3_search_srp_jobs
74,12/26/2021,EPAM Anywhere ,Middle JavaScript Software Engineer ,"Ho Chi Minh City, Vietnam Remote","We are currently looking for a remote Middle Software Engineer with 2+ years in JavaScript development to join our team.  The customer is one of the worlds largest providers of financial markets data and infrastructure, serving over 40,000 institutions in approximately 190 countries.  The main pool of tasks is associated with work on challenging technical problems, which require the highest quality work. The team works on flagman product - Eikon. This platform provides financial analysis data, real-time information, available as Desktop and Web versions.  Responsibilities  Play developer role in team of professionals Write high quality code and be involved in review discussions Be involved in designing software solutions Propose and discuss complex technical solutions, create design documents Mentor less experienced team members Collaborate with other Engineers withing distributed teams to share ideas and produce the best possible work Communicate with customer, refine functional and non-functional requirements Provide demo and sharing sessions Analyze and improve performance, efficiency and stability of several applications Create unit test for projects, since code quality is top priority for the team and customer   Requirements  Strong technical and problem-solving skills, analytical thinking Proven programming experience in web app creation using any js frameworks (preferably React, Polymer, electron) Proven Design experience Strong knowledge of Algorithms, complexity and big O notation Proven Data structures experience Experience working with customer, conducting demo, clarifying requirements Proven ability to work both independent and with team Good communication skills in English, both verbal and written   We offer  Medical insurance with 100% of insurance cost covered for you and your legal dependents Paid time off Stable income 100% remote work forever Free licensed software Possibility to work on your own device (BYOD) Stable workload Relocation opportunities Flexible engagement models Free trainings for technical and soft skills Language courses Access to internal communities and competency centers Access to internal and external e-Libraries Certification opportunities Skill advisory service   This is a remote position and we welcome applications from anywhere in Viet Nam  We accept CVs only in English.  Please note that even though you are applying for this position, you may be offered other projects to join within EPAM Anywhere.  Once you apply, you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening, be able to monitor your application statuses, and enjoy a faster job application process.  EPAM Anywhere â€” an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients, building a successful IT career, and earning competitive rewards. EPAM Anywhere provides additional perks, including a flexible schedule, professional development opportunities, and access to a community of experts. The program offers open positions in 15+ countriesâ€”with plans to expand in the future. As of today, the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.  EPAM Anywhere is a part of EPAM Systems, Inc. Since 1993, EPAM Systems, Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development, digital platform engineering, and top digital and product design agency. EPAMs global teams serve customers in more than 35 countries across North America, Europe, Asia, and Australia. ",https://linkedin.com/jobs/view/2852299714/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=5OClqlTD6WJLli9nUucP4g%3D%3D&trackingId=Mqs5nL7vhjPY1GBXp5CSWQ%3D%3D&trk=flagship3_search_srp_jobs
